id;reference_number;species_number;record;sampled_habitat;active_methods;passive_methods;complementary_methods;period;month_start;year_start;month_finish;year_finish;effort_months;country;state;state_abbreviation;municipality;site;latitude;longitude;coordinate_precision;altitude;temperature;precipitation
amp1992;1317;10;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fernandes Pinheiro;Floresta Nacional de Irati;-25,350000;-50,57694;gms; 826;17,35;1452
amp1993;1317; 9;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fernandes Pinheiro;Floresta Nacional de Irati;-25,353611;-50,58194;gms; 826;17,35;1452
amp1994;1317; 4;ab;sw;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fernandes Pinheiro;Floresta Nacional de Irati;-25,373889;-50,57500;gms; 869;17,16;1460
amp1995;1317; 9;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fernandes Pinheiro;Floresta Nacional de Irati;-25,379722;-50,58417;gms; 837;17,32;1453
amp1996;1317;13;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fernandes Pinheiro;Floresta Nacional de Irati;-25,401389;-50,59056;gms; 828;17,37;1457
amp1997;1317; 8;ab;la;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fernandes Pinheiro;Floresta Nacional de Irati;-25,404444;-50,59083;gms; 828;17,37;1457
amp1998;1317;10;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fernandes Pinheiro;Floresta Nacional de Irati;-25,415000;-50,59750;gms; 822;17,41;1457
amp1999;1317; 5;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,668611;-49,27694;gms; 922;17,05;1430
amp2000;1317;14;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,664722;-49,26472;gms; 893;17,20;1424
amp2001;1317; 3;ab;sw;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,666667;-49,27028;gms; 919;17,06;1434
amp2002;1317; 2;ab;sw;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,666667;-49,27056;gms; 919;17,06;1434
amp2003;1317; 2;ab;sw;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,666667;-49,27083;gms; 919;17,06;1434
amp2004;1317; 3;ab;sw;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,666667;-49,27139;gms; 919;17,06;1434
amp2005;1317;13;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,664444;-49,27028;gms; 908;17,14;1430
amp2006;1317;11;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,664167;-49,27167;gms; 908;17,14;1430
amp2007;1317; 9;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,662500;-49,27222;gms; 908;17,14;1430
amp2008;1317; 9;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,661667;-49,27306;gms; 908;17,14;1430
amp2009;1317;11;ab;pp;sb;NA;NA;NA; 8;2013;12;2015; 28;Brazil;Paraná;BR-PR;Fazenda Rio Grande;Fazenda Experimental Gralha Azul;-25,660278;-49,27333;gms; 908;17,14;1430
amp2010;1318;21;co;fo,pp,la,is;sb,tr;NA;NA;da,tw,ni; 6;2002; 3;2012;117;Brazil;Paraná;BR-PR;São Pedro do Ivaí;Reserva Particular do Patrimônio Natural Fazenda Barbacena,Fazenda Santa Vitória,Parque Estadual Vila Rica do Espírito Santo,Fazenda Cagibi;-23,870000;-51,94917;gms; 333;20,04;1457
amp2011;1319; 7;ab;fo,ll;qs;NA;NA;tw,ni; 7;2009; 4;2010;  9;Brazil;Paraná;BR-PR;Guaraqueçaba;Reserva Natural Salto Morato;-25,150000;-48,30000;gm; 275;20,68;2097
amp2012;1320;54;co;fo,pp,ll,is,br;as,tr;NA;NA;NA; 2;2013; 7;2015; 29;Brazil;Paraná;BR-PR;Guaraqueçaba;Salto Morato Nature Reserve;-25,150000;-48,26667;gm; 112;21,58;2091
amp2013;1321;15;co;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Brazil;Paraná;BR-PR;Londrina;Universidade Estadual de Londrina;-23,321944;-51,20111;gms; 579;20,58;1563
amp2014;1322;10;co;is;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Castro;NA;-24,821111;-50,06722;utm;1100;16,10;1576
amp2015;1322; 3;co;fo,br;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,877778;-50,11694;utm;1026;16,55;1540
amp2016;1322; 2;co;is,br;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,882500;-50,11722;utm;1026;16,55;1540
amp2017;1322;10;co;tp,la,is,br;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,908611;-50,14361;utm;1008;16,72;1495
amp2018;1322; 6;co;pp,os,br;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,888611;-50,20444;utm; 874;17,50;1421
amp2019;1322; 5;co;is;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,893333;-50,20694;utm; 848;17,64;1407
amp2020;1322; 4;co;pp;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,897222;-50,21139;utm; 841;17,70;1405
amp2021;1322; 4;co;tp;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,904167;-50,21417;utm; 831;17,74;1398
amp2022;1322;14;co;tp,pp,br;as,sb;NA;NA;tw,ni; 6;2010; 7;2011; 13;Brazil;Paraná;BR-PR;Carambeí;NA;-24,938333;-50,09833;utm;1063;16,38;1543
amp2023;1323;12;co;sw;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,289444;-52,11806;gms; 405;18,91;1862
amp2024;1323;12;co;la;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,304444;-52,10111;gms; 417;18,85;1856
amp2025;1323; 2;co;is;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,303889;-52,10139;gms; 417;18,85;1856
amp2026;1323;11;co;la;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,305000;-52,10000;gms; 467;18,64;1857
amp2027;1323; 9;co;is;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,288611;-52,11389;gms; 428;18,82;1864
amp2028;1323; 7;co;is;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,293333;-52,11056;gms; 493;18,56;1873
amp2029;1323; 8;co;is;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,279722;-52,10667;gms; 458;18,70;1861
amp2030;1323;16;co;la;as,sb;NA;NA;tw,ni; 8;2010; 7;2011; 11;Brazil;Santa Catarina;BR-SC;Concórdia;Parque Estadual Fritz Plaumann;-27,296944;-52,11472;gms; 493;18,56;1873
amp2031;1324;19;co;la,sw,is;as,sb;NA;NA;da,tw,ni; 3;2010;11;2010;  8;Brazil;Santa Catarina;BR-SC;Águas Frias;Floresta Nacional de Chapecó;-26,890227;-52,92491;dd; 457;18,97;2013
amp2032;1324;23;co;la,sw,is;as,sb;NA;NA;da,tw,ni; 3;2010;11;2010;  8;Brazil;Santa Catarina;BR-SC;Tunas do Paraná;Parque Nacional da Serra do Itajaí;-26,931817;-49,25587;dd;  95;19,90;1640
amp2033;1102;25;co;fo,sw,ll,is,br;as;NA;NA;da,tw,ni; 1;2015; 3;2015;  2;Brazil;Santa Catarina;BR-SC;Pedro de Toledo;Parque Ecológico Spitzkopf;-27,003611;-49,11111;NA; 227;19,08;1669
amp2034;1325;11;ab;fo,tp,is,br;as,sb,tr;pt;ae;mo,da,tw,ni; 5;2013; 1;2014;  8;Brazil;Santa Catarina;BR-SC;Nova Veneza;Morro do Chapéu;-28,649167;-49,67056;gms; 425;17,71;1477
amp2035;1326;27;co;fo,sw,is;as;NA;NA;da,tw,ni; 8;2014; 7;2015; 11;Brazil;Santa Catarina;BR-SC;Grão Pará;Parque Estadual da Serra Furada;-28,185278;-49,39194;gms; 517;17,49;1508
amp2036;1327;26;co;sw,is;as;NA;NA;da,tw,ni;11;2010;12;2011; 13;Brazil;Santa Catarina;BR-SC;Urussanga;NA;-28,481389;-49,31056;gms; 164;19,08;1429
amp2037;1328; 8;co;tp,la;as;NA;NA;tw,ni;11;2004; 4;2005;  5;Brazil;Santa Catarina;BR-SC;Criciúma;Lagoa do Verdinho;-28,791389;-49,41556;NA;  16;19,45;1317
amp2038;1298;33;co;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Brazil;Santa Catarina;BR-SC;Ponte Serrada;Parque Nacional das Araucárias;-26,783333;-51,90000;gm; 944;16,25;1856
amp2039;1329;14;co;la,sw;as,sb;NA;NA;tw,ni; 9;2008; 2;2009;  5;Brazil;Santa Catarina;BR-SC;Treviso;Usina Termelétrica do Sul Catarinense USITESC;-28,465833;-49,46861;gms; 275;18,43;1435
amp2040;1329;17;co;la,sw;as,sb;NA;NA;tw,ni; 9;2008; 2;2009;  5;Brazil;Santa Catarina;BR-SC;Treviso;Usina Termelétrica do Sul Catarinense USITESC;-28,495833;-49,45000;gms; 192;18,82;1405
amp2041;1329;11;co;la,sw;as,sb;NA;NA;tw,ni; 9;2008; 2;2009;  5;Brazil;Santa Catarina;BR-SC;Treviso;Usina Termelétrica do Sul Catarinense USITESC;-28,480000;-49,44667;gms; 218;18,71;1415
amp2042;1330; 7;ab;pp;sb;NA;NA;tw,ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;Criciúma;NA;-28,622778;-49,41944;NA; 136;19,14;1376
amp2043;1330;10;ab;pp;sb;NA;NA;tw,ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;Criciúma;NA;-28,691111;-49,35833;NA;  83;19,53;1379
amp2044;1330; 2;ab;pp;sb;NA;NA;tw,ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;Criciúma;NA;-28,590278;-49,50556;NA; 138;19,04;1370
amp2045;1330; 3;ab;pp;sb;NA;NA;tw,ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;Criciúma;NA;-28,588333;-49,45861;NA; 101;19,23;1367
amp2046;1330; 9;ab;pp;sb;NA;NA;tw,ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;Criciúma;NA;-28,576667;-49,44944;NA; 119;19,19;1381
amp2047;1330; 7;ab;pp;sb;NA;NA;tw,ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;Criciúma;NA;-28,580833;-49,39444;NA; 212;18,83;1409
amp2048;1330; 9;ab;pp;sb;NA;NA;tw,ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;Criciúma;NA;-28,510556;-49,46694;NA; 165;18,94;1398
amp2049;1331;24;co;fo;as;NA;NA;tw,ni; 4;2004; 4;2005; 12;Brazil;Santa Catarina;BR-SC;Ibirama;Parque Nacional da Serra do Itajaí;-27,040833;-49,15000;gms; 554;17,42;1677
amp2050;1332;23;co;fo,pp;as,qs;NA;NA;da;11;2012; 5;2013;  6;Brazil;Santa Catarina;BR-SC;Santo Amaro da Imperatriz;Parque Estadual da Serra do Tabuleiro;-27,741944;-48,81139;gms; 512;17,56;1651
amp2051;1333; 1;co;fo;as;NA;NA;da,tw,ni; 4;1995; 3;1996; 11;Brazil;Santa Catarina;BR-SC;Florianópolis;Ilha de Ratones Grande;-27,476389;-48,56278;gms;   4;NA;NA
amp2052;1334;21;co;la,sw,is;as,sb;NA;in;da,tw,ni; 2;2001; 3;2002; 13;Brazil;Santa Catarina;BR-SC;Ipuaçu;Usina Hidrelétrica Quebra-queixo;-26,666667;-52,55000;gms; 564;18,42;2096
amp2053;1335;32;co;fo,pp,is;as,sb,tr;NA;NA;ni; 4;2005;11;2006; 19;Brazil;Santa Catarina;BR-SC;Lebon Régis;Fazenda Serra da Esperança;-26,853611;-50,66667;gms;1199;14,48;1581
amp2054;1336;20;co;tp,la,is;as;NA;NA;da,tw,ni;12;1998; 9;2000; 21;Brazil;Santa Catarina;BR-SC;Guatambu;Floresta Nacional de Chapecó;-27,088611;-52,77972;gms; 589;18,48;1977
amp2055;1336;24;co;tp,la,is;as;NA;NA;da,tw,ni;10;2000;12;2001; 14;Brazil;Santa Catarina;BR-SC;Chapecó;Floresta Nacional de Chapecó;-27,185556;-52,61917;gms; 714;17,96;1997
amp2056;1337;29;co;fo,tp,pp,la,sw,ll,is;as,sb;NA;NA;da,tw,ni;10;2008; 3;2009;  5;Brazil;Santa Catarina;BR-SC;Ponte Serrada;Parque Nacional das Araucárias;-26,794167;-51,94556;gms; 949;16,21;1895
amp2057;1338;25;co;fo,la,sw;sb,tr;pt;NA;NA; 9;2012; 3;2013;  6;Brazil;Santa Catarina;BR-SC;Joinville;Área de Proteção Ambiental Serra Dona Francisca;-26,151944;-48,99222;gms; 138;20,05;1642
amp2058;1338;28;co;fo,la,sw;sb,tr;pt;NA;NA; 9;2012; 3;2013;  6;Brazil;Santa Catarina;BR-SC;Joinville;Área de Proteção Ambiental Serra Dona Francisca;-26,178889;-49,00583;gms; 222;19,59;1659
amp2059;1338;38;co;fo,la,sw;sb,tr;pt;NA;NA; 9;2012; 1;2014; 16;Brazil;Santa Catarina;BR-SC;Joinville;Área de Proteção Ambiental Serra Dona Francisca;-26,283611;-49,10222;gms; 675;17,24;1627
amp2060;1338;36;co;fo,la,sw;sb,tr;pt;NA;NA; 9;2012; 1;2014; 16;Brazil;Santa Catarina;BR-SC;Joinville;Área de Proteção Ambiental Serra Dona Francisca;-26,212778;-49,22083;gms;1023;15,62;1619
amp2061;1339;30;co;fo,la,sw,ll,is,br;as,sb;NA;NA;tw,ni; 8;2007; 6;2008; 10;Brazil;Santa Catarina;BR-SC;Siderópolis;Barragem do Rio São Bento;-28,604444;-49,57972;utm; 180;18,81;1390
amp2062;1316; 6;ab;pp;as;NA;NA;NA; 8;2012; 7;2013; 11;Brazil;Santa Catarina;BR-SC;Água Doce;NA;-26,600000;-51,57840;dd;1323;14,54;1726
amp2063;1316; 9;ab;sp;as;NA;NA;NA; 8;2012; 7;2013; 11;Brazil;Santa Catarina;BR-SC;Água Doce;NA;-26,601000;-51,57700;dd;1323;14,54;1726
amp2064;1340;23;co;fo,la,is;as,sb,tr;NA;NA;tw,ni; 1;2009;10;2010; 21;Brazil;Santa Catarina;BR-SC;Pedras Grandes;Parque Ecológico, Ecoturístico de Pedras Grandes;-28,484444;-49,25667;gms; 289;18,55;1459
amp2065;1317;48;ab;NA;sb,tr;NA;NA;NA;NA;2013;NA;2015;NA;Brazil;Santa Catarina;BR-SC;Joinville;Área de Proteção Ambiental Serra Dona Francisca;-26,283309;-49,10011;dd; 648;17,36;1623
amp2066;1341;15;co;pp,sw,is;as;NA;NA;ni;10;2012; 2;2013;  4;Brazil;Santa Catarina;BR-SC;São Miguel do Oeste;NA;-26,758333;-53,52306;gms; 657;18,20;1994
amp2067;1342;12;co;fo,ll;as,qs;NA;NA;tw,ni;11;2012; 5;2013;  6;Brazil;Santa Catarina;BR-SC;Florianópolis;Parque Municipal da Lagoa do Peri;-27,716667;-48,53333;gm; 211;19,06;1596
amp2068;1342;13;co;fo,ll;as,qs;NA;NA;tw,ni;11;2012; 5;2013;  6;Brazil;Santa Catarina;BR-SC;Florianópolis;Parque Municipal do Maciço da Costeira;-27,625000;-48,51667;gm; 103;19,57;1589
amp2069;1342;13;co;fo,ll;as,qs;NA;NA;tw,ni;11;2012; 5;2013;  6;Brazil;Santa Catarina;BR-SC;Florianópolis;Unidade de Conservação Ambiental Desterro;-27,516667;-48,52500;gm;  18;19,93;1572
amp2070;1343;28;co;fo,la,sw,ll,is;as,qs;NA;ae,tp;NA;NA;2013;NA;2017;NA;Brazil;Santa Catarina;BR-SC;Urubici;Parque Nacional de São Joaquim;-28,136389;-49,64139;NA;1433;12,94;1701
amp2071;1344; 7;co;sw;as,sb;NA;NA;tw,ni; 1;2008; 3;2008;  2;Brazil;Santa Catarina;BR-SC;Turvo;NA;-28,874722;-49,80083;utm;  80;19,12;1365
amp2072;1344; 9;co;tp,la,sw;as,sb;NA;NA;tw,ni; 1;2008; 3;2008;  2;Brazil;Santa Catarina;BR-SC;Timbé do Sul;NA;-28,852500;-49,87250;utm; 144;18,80;1407
amp2073;1345;15;co;fo,tp,pp,re,du;as,sb,tr;pt;ae;mo,da,tw,ni; 7;2007; 4;2010; 33;Brazil;Santa Catarina;BR-SC;Palhoça;Parque Estadual da Serra do Tabuleiro;-27,826944;-48,62028;gms;   3;20,05;1528
amp2074;1346;32;co;fo,tp,pp,sw,ll,is,br;as,sb,tr;NA;NA;da,tw,ni; 2;2001; 3;2002; 13;Brazil;Santa Catarina;BR-SC;Santo Amaro da Imperatriz;Hotel Plaza Caldas da Imperatriz;-27,716667;-48,81667;gm; 241;18,85;1590
amp2075;1347;13;co;tp,sw,is;as;NA;NA;NA;11;2009; 3;2010;  4;Brazil;Rio Grande do Sul;BR-RS;Faxinalzinho;NA;-27,338333;-52,66556;NA; 424;19,02;1884
amp2076;1348;18;co;NA;as;NA;NA;da,tw,ni; 4;2003; 2;2004; 10;Brazil;Rio Grande do Sul;BR-RS;Palmares do Sul;Lagoa do Casamento;-30,267778;-50,49722;NA;   4;19,33;1496
amp2077;1348;22;co;NA;as;NA;NA;da,tw,ni; 4;2003; 2;2004; 10;Brazil;Rio Grande do Sul;BR-RS;Tapes;Butiazais de Tapes;-30,577222;-51,38583;NA;  35;19,37;1410
amp2078;1349;20;co;pp,la,is;as;NA;NA;NA; 8;2005; 7;2006; 11;Brazil;Rio Grande do Sul;BR-RS;Itaara;Represa Rodolfo Costa, Represa Silva;-29,537500;-53,79167;gms; 356;18,61;1679
amp2079;1350;20;co;tp,pp;as;NA;NA;NA;10;2005; 9;2006; 11;Brazil;Rio Grande do Sul;BR-RS;São Francisco de Paula;Pró-Mata Research and Nature Conservation Center;-29,480000;-50,17361;gm; 820;15,50;1936
amp2080;1324;19;co;la,sw,is;as,sb;NA;NA;da,tw,ni; 3;2010;11;2010;  8;Brazil;Rio Grande do Sul;BR-RS;Faxinal do Soturno;NA;-29,566400;-53,42343;dd; 152;19,59;1588
amp2081;1351;23;co;fo,la,ll;as;pt;NA;mo,da,tw,ni; 2;2009; 6;2010; 16;Brazil;Rio Grande do Sul;BR-RS;Viamão;Morro do Coco;-30,270278;-51,06139;NA;  71;19,28;1475
amp2082;1352;29;co;tp,la,sw,os,re,du;as;NA;NA;da,ni; 3;2000; 3;2003; 36;Brazil;Rio Grande do Sul;BR-RS;Torres;Parque Estadual de Itapeva;-29,355556;-49,75528;gms;  10;19,31;1414
amp2083;1353;15;co;sw;as;NA;NA;da,tw,ni;10;2011; 6;2012;  8;Brazil;Rio Grande do Sul;BR-RS;Capivari do Sul;NA;-30,122778;-50,51556;gm;   7;19,42;1513
amp2084;1354;31;co;NA;NA;NA;NA;NA;10;2001; 3;2005; 41;Brazil;Rio Grande do Sul;BR-RS;Cambará do Sul;Parque Nacional de Aparados da Serra;-29,189722;-50,09500;NA; 969;15,05;1883
amp2085;1355;16;co;fo,sp,sw,is,os;as,sb;NA;ae;mo,da,tw,ni; 7;2012; 4;2015; 33;Brazil;Rio Grande do Sul;BR-RS;Pelotas;Instituto Federal de Educação, Ciências, Tecnologia, Câmpus Pelotas-Visconde da Graça;-31,724167;-52,30750;gms;  12;19,37;1364
amp2086;1356;19;co;NA;NA;NA;NA;NA;11;1993; 3;2005;136;Brazil;Rio Grande do Sul;BR-RS;Porto Alegre;Reserva Biológica do Lami José Lutzenberger;-30,236111;-51,09889;NA;   6;19,64;1451
amp2087;1357;17;co;fo,ll,br;as;pt;NA;mo,da,tw,ni;NA;1979;NA;1983;NA;Brazil;Rio Grande do Sul;BR-RS;Santa Vitória do Palmar;Estação Ecológica do Taim;-32,537222;-52,54583;NA;   5;18,18;1239
amp2088;1357;10;co;fo,tp,ll,du,br;as;pt;NA;mo,da,tw,ni;NA;1979;NA;1983;NA;Brazil;Rio Grande do Sul;BR-RS;Santa Vitória do Palmar;Estação Ecológica do Taim;-32,605278;-52,50583;NA;   6;18,02;1234
amp2089;1357; 8;co;sw,ll,br;as;pt;NA;mo,da,tw,ni;NA;1979;NA;1983;NA;Brazil;Rio Grande do Sul;BR-RS;Santa Vitória do Palmar;Estação Ecológica do Taim;-32,763611;-52,52639;NA;   2;17,84;1203
amp2090;1357; 9;co;sw,ll,br;as;pt;NA;mo,da,tw,ni;NA;1979;NA;1983;NA;Brazil;Rio Grande do Sul;BR-RS;Santa Vitória do Palmar;Estação Ecológica do Taim;-32,809444;-52,63167;NA;   2;17,87;1204
amp2091;1358;32;co;fo,tp,pp,sw,ll,is;as;pt;ae;mo,da,tw,ni; 4;2009; 3;2010; 11;Brazil;Rio Grande do Sul;BR-RS;Derrubadas;Parque Estadual do Turvo;-27,242222;-53,94889;gm; 396;19,22;1847
amp2092;1359;55;co;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Brazil;Rio Grande do Sul;BR-RS;São Francisco de Paula;Pró Mata;-29,500000;-50,16667;NA; 561;16,67;1793
amp2093;1360;19;co;pp;as;NA;NA;NA;11;2011; 8;2012;  9;Brazil;Rio Grande do Sul;BR-RS;Santa Maria;NA;-29,774425;-53,66191;dd; 118;19,80;1654
amp2094;1361;16;co;sw;as;NA;NA;ni;11;1998;11;1999; 12;Brazil;Rio Grande do Sul;BR-RS;Rio Grande;NA;-32,166667;-52,16667;gm;   9;18,47;1218
amp2095;1361; 5;co;du;as;NA;NA;ni;11;1998;11;1999; 12;Brazil;Rio Grande do Sul;BR-RS;Rio Grande;NA;-32,183333;-52,15000;gm;   2;18,42;1210
amp2096;1362;13;co;sw,du;as;pt;NA;mo,da,tw,ni;NA;2001;NA;2002;NA;Brazil;Rio Grande do Sul;BR-RS;Mostardas;Parque Nacional da Lagoa do Peixe;-31,258333;-50,96194;NA;   0;18,97;1349
amp2097;1363; 1;co;sw;as;NA;NA;NA; 3;2002; 3;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Mostardas;Mostardas II;-30,821389;-50,67639;dd;  18;19,08;1432
amp2098;1363; 1;co;sw;as;NA;NA;NA; 3;2002; 3;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Mostardas;Mostardas III;-31,144722;-50,93361;dd;  16;19,00;1392
amp2099;1363; 2;co;tp;as;NA;NA;NA; 3;2002; 3;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Tavares;Tapera;-31,230000;-51,03611;dd;  10;18,98;1379
amp2100;1363; 3;co;sw;as;NA;NA;NA; 3;2002; 3;2002;  0;Brazil;Rio Grande do Sul;BR-RS;São José do Norte;São José do Norte II;-31,810278;-51,70500;dd;   6;18,72;1252
amp2101;1363; 2;co;sw;as;NA;NA;NA; 4;2002; 4;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Tapes;Tapes;-30,705556;-51,58194;dd;  41;19,30;1412
amp2102;1363; 1;co;sw;as;NA;NA;NA; 4;2002; 4;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Rio Grande;Rio Grande I;-31,963056;-52,30639;dd;  14;18,90;1310
amp2103;1363; 2;co;sw;as;NA;NA;NA; 4;2002; 4;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Rio Grande;Rio Grande II;-32,293333;-52,53139;dd;  11;18,49;1278
amp2104;1363; 1;co;sw;as;NA;NA;NA; 4;2002; 4;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Rio Grande;Rio Grande III;-32,500278;-52,57306;dd;   7;18,20;1247
amp2105;1363; 3;co;sw;as;NA;NA;NA; 4;2002; 4;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Santa Vitória do Palmar;Santa Vitória do Palmar III;-33,510833;-53,31278;dd;  16;16,89;1219
amp2106;1363; 2;co;la;as;NA;NA;NA; 5;2002; 5;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Maquiné;Maquiné;-29,684722;-50,14917;dd;   3;19,32;1494
amp2107;1363; 2;co;la;as;NA;NA;NA; 5;2002; 5;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Dom Pedro de Alcântara;Torres;-29,384167;-49,83000;dd;   1;19,33;1430
amp2108;1363; 1;co;tp;as;NA;NA;NA; 7;2002; 7;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Candelária;Candelária;-29,681389;-52,80056;dd;  68;19,80;1414
amp2109;1363; 1;co;la;as;NA;NA;NA; 5;2002; 5;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Caxias do Sul;Serra II;-29,334444;-51,18639;dd;  64;19,47;1507
amp2110;1363; 1;co;sw;as;NA;NA;NA; 5;2002; 5;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Cambará do Sul;Cambará I;-29,223611;-50,25028;dd; 950;15,00;1964
amp2111;1363; 2;co;la;as;NA;NA;NA; 5;2002; 5;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Cambará do Sul;Cambará II;-29,011111;-50,10917;dd;1003;15,08;1807
amp2112;1363; 3;co;la;as;NA;NA;NA; 5;2002; 5;2002;  0;Brazil;Rio Grande do Sul;BR-RS;São José dos Ausentes;São José dos Ausentes II;-28,735833;-50,11667;dd;1182;14,72;1694
amp2113;1363; 2;co;sw;as;NA;NA;NA; 5;2002; 5;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Lagoa Vermelha;Lagoa Vermelha;-28,378889;-51,47778;dd; 738;16,78;1681
amp2114;1363; 2;co;sw;as;NA;NA;NA; 6;2002; 6;2002;  0;Brazil;Rio Grande do Sul;BR-RS;Tio Hugo;Soledade II;-28,616389;-52,61889;dd; 462;18,35;1636
